49.4053
49.4126
49.3884
49.2508
49.0665
49.2118
48.8892
48.4941
48.3391
48.3487
48.0967
48.0742
48.1935
48.2247
48.4163
48.3465
48.1727
48.0057
47.6888
47.5929
47.5929
47.5499
47.9705
48.0049
47.9286
47.8448
48.141
48.1386
48.2976
48.6799
48.5182
48.5939
48.518
48.6109
48.5394
48.5823
48.654
48.6305
48.7163
48.8611
48.9047
48.773
48.7898
48.5562
48.2099
48.0862
48.0379
47.9359
47.9295
47.9666
47.9628
48.1239
47.8537
47.7583
48.0646
48.0499
48.1015
48.0314
48.127
48.3799
48.5581
48.7037
48.8445
48.9621
48.8784
49.0433
49.3156
49.4842
49.5995
49.6325
49.5589
49.7132
49.9925
49.9275
49.9752
49.9754
49.8633
49.6818
49.4372
49.485
49.2371
48.8848
48.2397
48.2096
48.491
48.354
47.8716
47.7332
48.0965
48.2558
48.6689
48.7355
48.6379
48.7753
49.0279
49.1188
49.3335
49.4053
49.5479
49.3884
49.1395
49.0665
49.0379
48.8892
48.3392
48.3391
48.2155
48.0967
48.0494
48.1935
48.4095
48.4163
48.2916
48.1727
48.0315
47.6888
47.6312
47.5929
47.794
47.9705
47.8729
47.9286
47.9271
48.141
48.2875
48.2976
48.6028
48.5182
48.5757
48.518
48.5607
48.5394
48.5713
48.654
48.638
48.7163
48.9535
48.9047
48.8844
48.7898
48.318
48.2099
48.1034
48.0379
47.9132
47.9295
48.0867
47.9628
47.9459
47.8537
47.9559
48.0646
47.9276
48.1015
48.0639
48.127
48.4962
48.5581
48.7977
48.8445
48.9268
48.8784
49.1738
49.3156
49.5547
49.5995
49.5969
49.5589
49.8512
49.9925
49.9817
49.9752
49.9719
